step,loss,moving_average_200
1180,0.0725,0.040523
1181,0.0554,0.0404985
1182,0.0222,0.0404385
1183,0.0359,0.0404105
1184,0.0384,0.040398
1185,0.0321,0.0404445
1186,0.0162,0.040331
1187,0.0261,0.04031
1188,0.0297,0.040253
1189,0.0728,0.040468
1190,0.0638,0.0405645
1191,0.0883,0.0408645
1192,0.0149,0.040727
1193,0.0224,0.0406135
1194,0.0245,0.040478
1195,0.0558,0.040535
1196,0.0197,0.0402
1197,0.0338,0.04013
1198,0.0102,0.0401185
1199,0.0271,0.040082
1200,0.0364,0.0400215
1201,0.0434,0.039976
1202,0.0122,0.0399335
1203,0.0399,0.0398775
1204,0.0278,0.0397915
1205,0.0496,0.0398875
1206,0.0504,0.0398025
1207,0.0605,0.039804
1208,0.0302,0.039901
1209,0.05,0.039819
1210,0.0443,0.0399545
1211,0.0188,0.0398605
1212,0.0252,0.0397555
1213,0.02,0.039641
1214,0.0356,0.0396965
1215,0.0274,0.0397925
1216,0.0346,0.0397745
1217,0.0159,0.039668
1218,0.056,0.039734
1219,0.0301,0.039701
1220,0.0537,0.0397975
1221,0.0404,0.039639
1222,0.0404,0.0395465
1223,0.025,0.0394425
1224,0.0206,0.0393885
1225,0.0205,0.039355
1226,0.024,0.039271
1227,0.0707,0.0393455
1228,0.0285,0.039171
1229,0.0501,0.0391295
1230,0.041,0.039045
1231,0.0202,0.038998
1232,0.0232,0.0388825
1233,0.0372,0.0387995
1234,0.0468,0.0388775
1235,0.0452,0.039023
1236,0.0225,0.039045
1237,0.0399,0.039049
1238,0.0357,0.0391025
1239,0.0529,0.039209
1240,0.0862,0.0394255
1241,0.0433,0.039532
1242,0.0618,0.0393365
1243,0.0345,0.039384
1244,0.0252,0.03939
1245,0.0133,0.03908
1246,0.0162,0.0390075
1247,0.0347,0.038944
1248,0.0414,0.0389975
1249,0.0522,0.0390545
1250,0.0342,0.039005
1251,0.0285,0.0389585
1252,0.0344,0.039032
1253,0.0332,0.038942
1254,0.0242,0.0387475
1255,0.0856,0.038989
1256,0.0393,0.03897
1257,0.0974,0.039333
1258,0.05,0.0394845
1259,0.0435,0.03956
1260,0.0568,0.0395405
1261,0.0356,0.0395365
1262,0.041,0.039496
1263,0.0497,0.0395195
1264,0.0281,0.039499
1265,0.0364,0.03955
1266,0.0132,0.0393295
1267,0.0559,0.039282
1268,0.0276,0.039173
1269,0.0275,0.039137
1270,0.0247,0.0391365
1271,0.0516,0.039028
1272,0.0312,0.0390225
1273,0.038,0.038884
1274,0.0239,0.038766
1275,0.0315,0.038356
1276,0.0304,0.038256
1277,0.0236,0.0382825
1278,0.0245,0.038125
1279,0.072,0.0382225
1280,0.0297,0.0381925
1281,0.0366,0.0380675
1282,0.0413,0.038109
1283,0.0312,0.0379355
1284,0.0428,0.0379795
1285,0.0353,0.0379655
1286,0.025,0.0379355
1287,0.0551,0.038135
1288,0.0536,0.038137
1289,0.0275,0.03811
1290,0.0816,0.0383105
1291,0.034,0.0383415
1292,0.0343,0.0383675
1293,0.0322,0.038329
1294,0.0335,0.0382985
1295,0.074,0.0383875
1296,0.0143,0.0382905
1297,0.0191,0.0381035
1298,0.0279,0.03808
1299,0.0214,0.0380955
1300,0.0397,0.038057
1301,0.0429,0.038129
1302,0.0208,0.037981
1303,0.0505,0.038014
1304,0.022,0.037968
1305,0.0375,0.0378965
1306,0.0232,0.0379045
1307,0.029,0.0378085
1308,0.0331,0.037745
1309,0.0333,0.037794
1310,0.0465,0.0379275
1311,0.0237,0.037896
1312,0.0496,0.0378845
1313,0.0344,0.037891
1314,0.0323,0.0378485
1315,0.028,0.037819
1316,0.0344,0.0378225
1317,0.0337,0.037881
1318,0.0495,0.037974
1319,0.052,0.0380245
1320,0.0126,0.0379305
1321,0.0309,0.038021
1322,0.0177,0.0378385
1323,0.0283,0.037454
1324,0.0482,0.0375425
1325,0.0322,0.037468
1326,0.0512,0.037564
1327,0.0383,0.037643
1328,0.0197,0.037517
1329,0.0244,0.037447
1330,0.0103,0.0372905
1331,0.0182,0.03727
1332,0.0263,0.037325
1333,0.0244,0.037172
1334,0.0499,0.037138
1335,0.0171,0.0371595
1336,0.0473,0.037208
1337,0.0196,0.0372045
1338,0.0314,0.037269
1339,0.0492,0.03714
1340,0.0436,0.0372
1341,0.0286,0.0371725
1342,0.0208,0.0371595
1343,0.0362,0.037195
1344,0.0417,0.037248
1345,0.0288,0.037166
1346,0.0479,0.037295
1347,0.0497,0.037392
1348,0.053,0.037547
1349,0.0227,0.0374285
1350,0.0248,0.0374
1351,0.0137,0.0373595
1352,0.038,0.037324
1353,0.0535,0.037431
1354,0.0631,0.0375715
1355,0.0234,0.0374195
1356,0.0301,0.037457
1357,0.0471,0.0374605
1358,0.0445,0.037119
1359,0.0264,0.0369465
1360,0.0391,0.0369265
1361,0.0219,0.036802
1362,0.0404,0.036911
1363,0.0507,0.036874
1364,0.0565,0.0370165
1365,0.0269,0.036888
1366,0.0509,0.036874
1367,0.0508,0.036944
1368,0.0941,0.0372825
1369,0.0369,0.037394
1370,0.0242,0.0370305
1371,0.0682,0.037073
1372,0.0644,0.0372445
1373,0.0478,0.0373865
1374,0.0646,0.0375675
1375,0.0338,0.037627
1376,0.0307,0.0375795
1377,0.041,0.0377025
1378,0.0205,0.037563
1379,0.0297,0.0375265
1380,0.0303,0.0373155
1381,0.0345,0.037211
1382,0.0342,0.037271
1383,0.0696,0.0374395
1384,0.0327,0.037411
1385,0.0272,0.0373865
1386,0.0343,0.037477
1387,0.0361,0.037527
1388,0.0614,0.0376855
1389,0.0483,0.037563
1390,0.0445,0.0374665
1391,0.0385,0.0372175
1392,0.058,0.037433
1393,0.0502,0.037572
1394,0.0283,0.037591
1395,0.025,0.037437
1396,0.0224,0.0374505
1397,0.0281,0.037422
1398,0.0302,0.037522
1399,0.0672,0.0377225
1400,0.0337,0.037709
1401,0.0449,0.0377165
1402,0.0516,0.0379135
1403,0.0408,0.037918
1404,0.051,0.038034
1405,0.0317,0.0379445
1406,0.0571,0.037978
1407,0.0497,0.037924
1408,0.035,0.037948
1409,0.0809,0.0381025
1410,0.0341,0.0380515
1411,0.0388,0.0381515
1412,0.0562,0.0383065
1413,0.0293,0.038353
1414,0.0603,0.0384765
1415,0.042,0.0385495
1416,0.0277,0.038515
1417,0.0359,0.038615
1418,0.0256,0.038463
1419,0.0201,0.038413
1420,0.0318,0.0383035
1421,0.0326,0.0382645
1422,0.0468,0.0382965
1423,0.0373,0.038358
1424,0.0307,0.0384085
1425,0.0138,0.038375
1426,0.0598,0.038554
1427,0.0464,0.0384325
1428,0.0476,0.038528
1429,0.0696,0.0386255
1430,0.0476,0.0386585
1431,0.0385,0.03875
1432,0.042,0.038844
1433,0.0285,0.0388005
1434,0.0107,0.03862
1435,0.0209,0.0384985
1436,0.0677,0.0387245
1437,0.0218,0.038634
1438,0.032,0.0386155
1439,0.0479,0.0385905
1440,0.041,0.0383645
1441,0.0821,0.0385585
1442,0.0371,0.038435
1443,0.0476,0.0385005
1444,0.0132,0.0384405
1445,0.0207,0.0384775
1446,0.0536,0.0386645
1447,0.0867,0.0389245
1448,0.0591,0.039013
1449,0.0109,0.0388065
1450,0.0229,0.03875
1451,0.0281,0.038748
1452,0.018,0.038666
1453,0.046,0.03873
1454,0.0404,0.038811
1455,0.0224,0.038495
1456,0.0284,0.0384405
1457,0.0294,0.0381005
1458,0.0104,0.0379025
1459,0.0172,0.037771
1460,0.0245,0.0376095
1461,0.0522,0.0376925
1462,0.0425,0.0377
1463,0.0149,0.037526
1464,0.0136,0.0374535
1465,0.0202,0.0373725
1466,0.0213,0.037413
1467,0.0235,0.037251
1468,0.021,0.037218
1469,0.0164,0.0371625
1470,0.0533,0.0373055
1471,0.104,0.0375675
1472,0.03,0.0375615
1473,0.0374,0.0375585
1474,0.0188,0.037533
1475,0.0621,0.037686
1476,0.0393,0.0377305
1477,0.0328,0.0377765
1478,0.0129,0.0377185
1479,0.0378,0.0375475
1480,0.0277,0.0375375
1481,0.025,0.0374795
1482,0.035,0.037448
1483,0.0175,0.0373795
1484,0.0292,0.0373115
1485,0.027,0.03727
1486,0.0495,0.0373925
1487,0.0431,0.0373325
1488,0.0629,0.037379
1489,0.018,0.0373315
1490,0.0127,0.036987
1491,0.0504,0.037069
1492,0.0207,0.037001
1493,0.0599,0.0371395
1494,0.0467,0.0372055
1495,0.0678,0.0371745
1496,0.0238,0.037222
1497,0.0252,0.0372525
1498,0.0224,0.037225
1499,0.0219,0.0372275
1500,0.0555,0.0373065
1501,0.0419,0.0373015
1502,0.0609,0.037502
1503,0.023,0.0373645
1504,0.0387,0.037448
1505,0.0255,0.037388
1506,0.0373,0.0374585
1507,0.0425,0.037526
1508,0.0296,0.0375085
1509,0.0264,0.037474
1510,0.0429,0.037456
1511,0.0134,0.0374045
1512,0.0262,0.0372875
1513,0.0204,0.0372175
1514,0.0181,0.0371465
1515,0.0304,0.0371585
1516,0.0551,0.037262
1517,0.0347,0.037267
1518,0.0312,0.0371755
1519,0.0784,0.0373075
1520,0.0454,0.0374715
1521,0.044,0.037537
1522,0.0309,0.037603
1523,0.0418,0.0376705
1524,0.0196,0.0375275
1525,0.0516,0.0376245
1526,0.0151,0.037444
1527,0.0366,0.0374355
1528,0.0486,0.03758
1529,0.115,0.038033
1530,0.0327,0.038145
1531,0.0235,0.0381715
1532,0.0363,0.0382215
1533,0.0422,0.0383105
1534,0.0271,0.0381965
1535,0.0163,0.0381925
1536,0.0354,0.038133
1537,0.0408,0.038239
1538,0.026,0.038212
1539,0.0175,0.0380535
1540,0.0417,0.038044
1541,0.0427,0.0381145
1542,0.0331,0.038176
1543,0.0369,0.0381795
1544,0.1367,0.0386545
1545,0.0216,0.0386185
1546,0.0297,0.0385275
1547,0.0457,0.0385075
1548,0.0269,0.038377
1549,0.0522,0.0385245
1550,0.0333,0.038567
1551,0.0143,0.03857
1552,0.0171,0.0384655
1553,0.0197,0.0382965
1554,0.0339,0.0381505
1555,0.0254,0.0381605
1556,0.0321,0.0381705
1557,0.0306,0.038088
1558,0.0319,0.038025
1559,0.0452,0.038119
1560,0.0268,0.0380575
1561,0.0412,0.038154
1562,0.0216,0.03806
1563,0.0394,0.0380035
1564,0.0532,0.037987
1565,0.0211,0.037958
1566,0.0196,0.0378015
1567,0.0383,0.037739
1568,0.0325,0.037431
1569,0.0429,0.037461
1570,0.0276,0.037478
1571,0.0489,0.0373815
1572,0.0386,0.0372525
1573,0.0307,0.037167
1574,0.0175,0.0369315
1575,0.0358,0.0369415
1576,0.0519,0.0370475
1577,0.0365,0.037025
1578,0.029,0.0370675
1579,0.0299,0.0370685
1580,0.0438,0.037136
1581,0.0506,0.0372165
1582,0.0438,0.0372645
1583,0.0487,0.03716
1584,0.0182,0.0370875
1585,0.0323,0.037113
1586,0.02,0.0370415
1587,0.0388,0.037055
1588,0.0194,0.036845
1589,0.0375,0.036791
1590,0.0175,0.036656
1591,0.0381,0.036654
1592,0.0283,0.0365055
1593,0.0464,0.0364865
1594,0.0453,0.0365715
1595,0.0393,0.036643
1596,0.0271,0.0366665
1597,0.026,0.036656
1598,0.0313,0.0366615
1599,0.0681,0.036666
1600,0.0145,0.03657
1601,0.0521,0.036606
1602,0.07,0.036698
1603,0.0531,0.0367595
1604,0.0421,0.036715
1605,0.0086,0.0365995
1606,0.0664,0.036646
1607,0.0427,0.036611
1608,0.0233,0.0365525
1609,0.0481,0.0363885
1610,0.0307,0.0363715
1611,0.0526,0.0364405
1612,0.0342,0.0363305
1613,0.0334,0.036351
1614,0.0393,0.036246
1615,0.023,0.036151
1616,0.0347,0.036186
1617,0.0235,0.036124
1618,0.0207,0.0360995
1619,0.0303,0.0361505
1620,0.049,0.0362365
1621,0.0775,0.036461
1622,0.0245,0.0363495
1623,0.0325,0.0363255
1624,0.0276,0.03631
1625,0.0183,0.0363325
1626,0.0416,0.0362415
1627,0.076,0.0363895
1628,0.037,0.0363365
1629,0.0236,0.0361065
1630,0.0521,0.036129
1631,0.0459,0.036166
1632,0.023,0.036071
1633,0.0366,0.0361115
1634,0.0246,0.036181
1635,0.0305,0.036229
1636,0.0487,0.036134
1637,0.0929,0.0364895
1638,0.0253,0.036456
1639,0.1045,0.036739
1640,0.0505,0.0367865
1641,0.0485,0.0366185
1642,0.0222,0.036544
1643,0.0185,0.0363985
1644,0.0712,0.0366885
1645,0.0206,0.036688
1646,0.0294,0.036567
1647,0.036,0.0363135
1648,0.0284,0.03616
1649,0.0372,0.0362915
1650,0.0445,0.0363995
1651,0.019,0.036354
1652,0.014,0.036334
1653,0.0284,0.036246
1654,0.098,0.036534
1655,0.0459,0.0366515
1656,0.0429,0.036724
1657,0.0349,0.0367515
1658,0.0455,0.036927
1659,0.0299,0.0369905
1660,0.0296,0.037016
1661,0.0293,0.0369015
1662,0.0355,0.0368665
1663,0.0189,0.0368865
1664,0.0538,0.0370875
1665,0.0235,0.037104
1666,0.0242,0.0371185
1667,0.0303,0.0371525
1668,0.0422,0.0372585
1669,0.0437,0.037395
1670,0.0755,0.037506
1671,0.0237,0.0371045
1672,0.0346,0.0371275
1673,0.0569,0.037225
1674,0.055,0.037406
1675,0.0353,0.037272
1676,0.0318,0.0372345
1677,0.0465,0.037303
1678,0.0271,0.037374
1679,0.044,0.037405
1680,0.0364,0.0374485
1681,0.0369,0.037508
1682,0.0326,0.037496
1683,0.0315,0.037566
1684,0.0501,0.0376705
1685,0.0304,0.0376875
1686,0.0085,0.0374825
1687,0.0525,0.0375295
1688,0.031,0.03737
1689,0.0255,0.0374075
1690,0.0613,0.0376505
1691,0.0215,0.037506
1692,0.0578,0.0376915
1693,0.0299,0.0375415
1694,0.0674,0.037645
1695,0.025,0.037431
1696,0.0558,0.037591
1697,0.041,0.03767
1698,0.0355,0.0377355
1699,0.0232,0.037742
1700,0.036,0.0376445
1701,0.0827,0.0378485
1702,0.0135,0.0376115
1703,0.0291,0.037642
1704,0.03,0.0375985
1705,0.0119,0.0375305
1706,0.0127,0.0374075
1707,0.0299,0.0373445
1708,0.0388,0.0373905
1709,0.0372,0.0374445
1710,0.0279,0.0373695
1711,0.0145,0.037375
1712,0.0198,0.037343
1713,0.0394,0.037438
1714,0.0215,0.037455
1715,0.0156,0.037381
1716,0.0386,0.0372985
1717,0.0408,0.037329
1718,0.0237,0.0372915
1719,0.0202,0.0370005
1720,0.0219,0.036883
1721,0.0314,0.03682
1722,0.0343,0.036837
1723,0.013,0.036693
1724,0.033,0.03676
1725,0.0352,0.036678
1726,0.0151,0.036678
1727,0.0327,0.0366585
1728,0.0258,0.0365445
1729,0.0357,0.036148
1730,0.019,0.0360795
1731,0.0246,0.036085
1732,0.0244,0.0360255
1733,0.0159,0.035894
1734,0.0587,0.036052
1735,0.0183,0.036062
1736,0.0334,0.036052
1737,0.0368,0.036032
1738,0.038,0.036092
1739,0.0255,0.036132
1740,0.0443,0.036145
1741,0.0469,0.036166
1742,0.0858,0.0364295
1743,0.0333,0.0364115
1744,0.0229,0.0358425
1745,0.0385,0.035927
1746,0.0202,0.0358795
1747,0.0262,0.035782
1748,0.0337,0.035816
1749,0.029,0.0357
1750,0.0269,0.035668
1751,0.0274,0.0357335
1752,0.0451,0.0358735
1753,0.0571,0.0360605
1754,0.0516,0.036149
1755,0.0677,0.0363605
1756,0.0192,0.036296
1757,0.0215,0.0362505
1758,0.0164,0.036173
1759,0.0145,0.0360195
1760,0.035,0.0360605
1761,0.0386,0.0360475
1762,0.022,0.0360495
1763,0.0157,0.035931
1764,0.0578,0.035954
1765,0.0159,0.035928
1766,0.0307,0.0359835
1767,0.0433,0.0360085
1768,0.0162,0.035927
1769,0.0506,0.0359655
1770,0.0449,0.036052
1771,0.0362,0.0359885
1772,0.0647,0.036119
1773,0.0312,0.0361215
1774,0.0125,0.0360965
1775,0.0272,0.0360535
1776,0.0272,0.03593
1777,0.0325,0.03591
1778,0.0572,0.036051
1779,0.0575,0.036189
1780,0.0368,0.036154
1781,0.0498,0.03615
1782,0.0247,0.0360545
1783,0.0352,0.035987
1784,0.0267,0.0360295
1785,0.0252,0.035994
1786,0.0284,0.036036
1787,0.0168,0.035926
1788,0.022,0.035939
1789,0.0231,0.035867
1790,0.0285,0.035922
1791,0.0305,0.035884
1792,0.0249,0.035867
1793,0.0335,0.0358025
1794,0.0229,0.0356905
1795,0.0598,0.035793
1796,0.032,0.0358175
1797,0.0197,0.035786
1798,0.0169,0.035714
1799,0.0357,0.035552
1800,0.0326,0.0356425
1801,0.0245,0.0355045
1802,0.0271,0.03529
1803,0.0315,0.035182
1804,0.0413,0.035178
1805,0.0613,0.0354415
1806,0.0194,0.0352065
1807,0.0048,0.035017
1808,0.016,0.0349805
1809,0.0514,0.034997
1810,0.0541,0.035114
1811,0.0329,0.0350155
1812,0.022,0.0349545
1813,0.0175,0.034875
1814,0.0358,0.0348575
1815,0.041,0.0349475
1816,0.0343,0.0349455
1817,0.0163,0.0349095
1818,0.0338,0.034975
1819,0.0393,0.03502
1820,0.0219,0.0348845
1821,0.0177,0.0345855
1822,0.0189,0.0345575
1823,0.0402,0.034596
1824,0.0332,0.034624
1825,0.0155,0.03461
1826,0.0125,0.0344645
1827,0.0349,0.034259
1828,0.0279,0.0342135
1829,0.0395,0.034293
1830,0.0523,0.034294
1831,0.0323,0.034226
1832,0.0326,0.034274
1833,0.0193,0.0341875
1834,0.0421,0.034275
1835,0.0185,0.034215
1836,0.0276,0.0341095
1837,0.0354,0.033822
1838,0.0181,0.033786
1839,0.0662,0.0335945
1840,0.017,0.033427
1841,0.0311,0.03334
1842,0.0211,0.0333345
1843,0.0172,0.033328
1844,0.0246,0.033095
1845,0.0309,0.0331465
1846,0.053,0.0332645
1847,0.0433,0.033301
1848,0.0178,0.033248
1849,0.0187,0.0331555
1850,0.0868,0.033367
1851,0.024,0.033392
1852,0.0255,0.0334495
1853,0.0339,0.033477
1854,0.0279,0.0331265
1855,0.0256,0.033025
1856,0.0327,0.032974
1857,0.0482,0.0330405
1858,0.0347,0.0329865
1859,0.0324,0.032999
1860,0.0121,0.0329115
1861,0.0135,0.0328325
1862,0.0174,0.032742
1863,0.0305,0.0328
1864,0.0332,0.032697
1865,0.0306,0.0327325
1866,0.0292,0.0327575
1867,0.0247,0.0327295
1868,0.0272,0.0326545
1869,0.0155,0.0325135
1870,0.0313,0.0322925
1871,0.0297,0.0323225
1872,0.026,0.0322795
1873,0.0156,0.032073
1874,0.044,0.032018
1875,0.0371,0.032027
1876,0.0247,0.0319915
1877,0.0296,0.031907
1878,0.0739,0.032141
1879,0.0792,0.032317
1880,0.0431,0.0323505
1881,0.0172,0.032252
1882,0.0322,0.03225
1883,0.0155,0.03217
1884,0.0201,0.03202
1885,0.0261,0.0319985
1886,0.0416,0.032164
1887,0.034,0.0320715
1888,0.0136,0.0319845
1889,0.0417,0.0320655
1890,0.0364,0.031941
1891,0.0457,0.032062
1892,0.0272,0.031909
1893,0.0309,0.031914
1894,0.0693,0.0319235
1895,0.0141,0.031869
1896,0.0438,0.031809
1897,0.0116,0.031662
1898,0.0269,0.031619
1899,0.0316,0.031661
1900,0.0436,0.031699
1901,0.0367,0.031469
1902,0.0688,0.0317455
1903,0.0148,0.031674
1904,0.028,0.031664
1905,0.0345,0.031777
1906,0.033,0.0318785
1907,0.0283,0.0318705
1908,0.0265,0.031809
1909,0.0244,0.031745
1910,0.0406,0.0318085
1911,0.0312,0.031892
1912,0.0254,0.03192
1913,0.0469,0.0319575
1914,0.0255,0.0319775
1915,0.0241,0.03202
1916,0.039,0.032022
1917,0.0094,0.031865
1918,0.0318,0.0319055
1919,0.0163,0.031886
1920,0.0086,0.0318195
1921,0.0247,0.031786
1922,0.0226,0.0317275
1923,0.0556,0.0319405
1924,0.0381,0.031966
1925,0.0706,0.032143
1926,0.0541,0.032338
1927,0.0305,0.032327
1928,0.0339,0.0323675
1929,0.0518,0.032448
1930,0.0337,0.0325215
1931,0.0146,0.0324715
1932,0.0272,0.0324855
1933,0.0528,0.03267
1934,0.0313,0.032533
1935,0.0237,0.03256
1936,0.0573,0.0326795
1937,0.046,0.0327255
1938,0.0203,0.032637
1939,0.0401,0.03271
1940,0.0368,0.0326725
1941,0.0101,0.0324885
1942,0.0251,0.032185
1943,0.0428,0.0322325
1944,0.0216,0.032226
1945,0.0497,0.032282
1946,0.0233,0.0322975
1947,0.0405,0.032369
1948,0.0705,0.032553
1949,0.0377,0.0325965
1950,0.083,0.032877
1951,0.0304,0.032892
1952,0.0546,0.0329395
1953,0.0257,0.0327825
1954,0.0421,0.032735
1955,0.0821,0.032807
1956,0.0275,0.0328485
1957,0.0533,0.0330075
1958,0.0216,0.0330335
1959,0.0261,0.0330915
1960,0.0515,0.033174
1961,0.0426,0.033194
1962,0.0284,0.033226
1963,0.0439,0.033367
1964,0.0177,0.0331665
1965,0.0408,0.033291
1966,0.0146,0.0332105
1967,0.0348,0.033168
1968,0.0603,0.0333885
1969,0.018,0.0332255
1970,0.0485,0.0332435
1971,0.0528,0.0333265
1972,0.0131,0.0330685
1973,0.0177,0.033001
1974,0.0573,0.033225
1975,0.0369,0.0332735
1976,0.0395,0.033335
1977,0.0386,0.0333655
1978,0.0478,0.0333185
1979,0.0196,0.033129
1980,0.0206,0.033048
1981,0.0399,0.0329985
1982,0.0246,0.032998
1983,0.023,0.032937
1984,0.0212,0.0329095
1985,0.0453,0.03301
1986,0.0345,0.0330405
1987,0.0283,0.033098
1988,0.0404,0.03319
1989,0.0486,0.0333175
1990,0.0148,0.033249
1991,0.0234,0.0332135
1992,0.0249,0.0332135
1993,0.0429,0.0332605
1994,0.0236,0.033264
1995,0.0144,0.033037
1996,0.0527,0.0331405
1997,0.0243,0.0331635
1998,0.0398,0.033278
1999,0.0487,0.033343
2000,0.0193,0.0332765
2001,0.0483,0.0333955
2002,0.0284,0.033402
2003,0.0251,0.03337
2004,0.0447,0.033387
2005,0.0382,0.0332715
2006,0.03,0.0333245
2007,0.0443,0.033522
2008,0.0396,0.03364
2009,0.0431,0.0335985
2010,0.0098,0.033377
2011,0.0402,0.0334135
2012,0.0364,0.0334855
2013,0.0542,0.033669
2014,0.0599,0.0337895
2015,0.0509,0.033839
2016,0.0312,0.0338235
2017,0.05,0.033992
2018,0.0344,0.033995
2019,0.0506,0.0340515
2020,0.0298,0.034091
2021,0.0585,0.034295
2022,0.0445,0.034423
2023,0.0326,0.034385
2024,0.021,0.034324
2025,0.0396,0.0344445
2026,0.0411,0.0345875
2027,0.0739,0.0347825
2028,0.0196,0.034741
2029,0.053,0.0348085
2030,0.0444,0.034769
2031,0.0396,0.0348055
2032,0.0361,0.034823
2033,0.0313,0.034883
2034,0.0301,0.034823
2035,0.0392,0.0349265
2036,0.0493,0.035035
2037,0.0633,0.0351745
2038,0.0475,0.0353215
2039,0.039,0.0351855
2040,0.0281,0.035241
2041,0.0595,0.035383
2042,0.0405,0.03548
2043,0.0363,0.0355755
2044,0.0267,0.035586
2045,0.0278,0.0355705
2046,0.0253,0.035432
2047,0.0626,0.0355285
2048,0.0356,0.0356175
2049,0.0466,0.035757
2050,0.0217,0.0354315
2051,0.0334,0.0354785
2052,0.0411,0.0355565
2053,0.0206,0.03549
2054,0.0335,0.035518
2055,0.0227,0.0355035
2056,0.0358,0.035519
2057,0.0207,0.0353815
2058,0.0371,0.0353935
2059,0.0601,0.035532
2060,0.0389,0.035666
2061,0.0248,0.0357225
2062,0.0225,0.035748
2063,0.0457,0.035824
2064,0.0245,0.0357805
2065,0.028,0.0357675
2066,0.0334,0.0357885
2067,0.0195,0.0357625
2068,0.0254,0.0357535
2069,0.0366,0.035859
2070,0.0386,0.0358955
2071,0.0107,0.0358005
2072,0.0222,0.0357815
2073,0.0305,0.035856
2074,0.0255,0.0357635
2075,0.018,0.035668
2076,0.061,0.0358495
2077,0.0271,0.035837
2078,0.0609,0.035772
2079,0.0205,0.0354785
2080,0.0336,0.035431
2081,0.0258,0.035474
2082,0.026,0.035443
2083,0.0406,0.0355685
2084,0.0712,0.035824
2085,0.0379,0.035883
2086,0.04,0.035875
2087,0.0659,0.0360345
2088,0.0235,0.036084
2089,0.0336,0.0360435
2090,0.0271,0.035997
2091,0.0593,0.036065
2092,0.0262,0.03606
2093,0.0418,0.0361145
2094,0.0935,0.0362355
2095,0.0313,0.0363215
2096,0.0113,0.036159
2097,0.0336,0.036269
2098,0.0428,0.0363485
2099,0.0331,0.036356
2100,0.0383,0.0363295
2101,0.039,0.036341
2102,0.0209,0.0361015
2103,0.0327,0.036191
2104,0.0193,0.0361475
2105,0.0322,0.036136
2106,0.0781,0.0363615
2107,0.0408,0.036424
2108,0.0268,0.0364255
2109,0.0242,0.0364245
2110,0.0291,0.036367
2111,0.0561,0.0364915
2112,0.0231,0.03648
2113,0.0167,0.036329
2114,0.0457,0.03643
2115,0.0299,0.036459
2116,0.0315,0.0364215
2117,0.0154,0.0364515
2118,0.0339,0.036462
2119,0.0236,0.0364985
2120,0.037,0.0366405
2121,0.074,0.036887
2122,0.0096,0.036822
2123,0.0601,0.0368445
2124,0.0187,0.0367475
2125,0.0293,0.036541
2126,0.0952,0.0367465
2127,0.0134,0.036661
2128,0.0195,0.036589
2129,0.0175,0.0364175
2130,0.0257,0.0363775
2131,0.037,0.0364895
2132,0.067,0.0366885
2133,0.0245,0.036547
2134,0.0276,0.0365285
2135,0.0555,0.0366875
2136,0.0679,0.0367405
2137,0.0355,0.036688
2138,0.0257,0.036715
2139,0.0119,0.036574
2140,0.038,0.03658
2141,0.0177,0.036618
2142,0.0268,0.0366265
2143,0.0391,0.036608
2144,0.0642,0.036821
2145,0.0293,0.036719
2146,0.0351,0.036778
2147,0.0436,0.0367935
2148,0.0155,0.0365185
2149,0.0463,0.0365615
2150,0.0273,0.036283
2151,0.0521,0.0363915
2152,0.0341,0.036289
2153,0.0156,0.0362385
2154,0.0308,0.036182
2155,0.0255,0.035899
2156,0.0429,0.035976
2157,0.018,0.0357995
2158,0.0922,0.0361525
2159,0.0327,0.0361855
2160,0.0691,0.0362735
2161,0.0365,0.036243
2162,0.0238,0.03622
2163,0.0185,0.036093
2164,0.0725,0.036367
2165,0.0395,0.0363605
2166,0.0484,0.0365295
2167,0.0141,0.036426
2168,0.0361,0.036305
2169,0.022,0.036325
2170,0.0823,0.036494
2171,0.0344,0.036402
2172,0.0621,0.036647
2173,0.06,0.0368585
2174,0.0254,0.036699
2175,0.0242,0.0366355
2176,0.0225,0.0365505
2177,0.0286,0.0365005
2178,0.0265,0.036394
2179,0.0414,0.036503
2180,0.0509,0.0366545
2181,0.022,0.036565
2182,0.0576,0.03673
2183,0.0329,0.0367795
2184,0.0353,0.03685
2185,0.0256,0.0367515
2186,0.0347,0.0367525
2187,0.0314,0.036768
2188,0.0364,0.036748
2189,0.0732,0.036871
2190,0.0196,0.036895
2191,0.0341,0.0369485
2192,0.0113,0.0368805
2193,0.0329,0.0368305
2194,0.0381,0.036903
2195,0.0184,0.036923
2196,0.0441,0.03688
2197,0.0288,0.0369025
2198,0.038,0.0368935
2199,0.0223,0.0367615
2200,0.0381,0.0368555
2201,0.0296,0.036762
2202,0.0319,0.0367795
2203,0.0387,0.0368475
2204,0.0354,0.036801
2205,0.0308,0.036764
2206,0.0583,0.0369055
2207,0.0316,0.036842
2208,0.0231,0.0367595
2209,0.0576,0.036832
2210,0.0122,0.036844
2211,0.0209,0.0367475
2212,0.0603,0.036867
2213,0.0286,0.036739
2214,0.018,0.0365295
2215,0.0157,0.0363535
2216,0.0143,0.036269
2217,0.0541,0.0362895
2218,0.028,0.0362575
2219,0.0178,0.0360935
2220,0.0607,0.036248
2221,0.0188,0.0360495
2222,0.0245,0.0359495
2223,0.038,0.0359765
2224,0.0268,0.0360055
